"Date","Store","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size","Weekly_Sales"
"05/02/2010",28,"FALSE","49.47","2.962","NA","NA","NA","NA","NA","126.4420645","13.975","A","206302",1672352.29
"05/02/2010",29,"FALSE","24.36","2.788","NA","NA","NA","NA","NA","131.5279032","10.064","B","93638",538634.46
"05/02/2010",30,"FALSE","39.05","2.572","NA","NA","NA","NA","NA","210.7526053","8.324","C","42988",465108.52
"05/02/2010",31,"FALSE","39.05","2.572","NA","NA","NA","NA","NA","210.7526053","8.324","A","203750",1469252.05
"05/02/2010",32,"FALSE","34.43","2.58","NA","NA","NA","NA","NA","189.3816974","9.014","A","203007",1087616.19
"05/02/2010",33,"FALSE","58.4","2.962","NA","NA","NA","NA","NA","126.4420645","10.115","A","39690",274593.43
"05/02/2010",34,"FALSE","35.44","2.598","NA","NA","NA","NA","NA","126.4420645","9.521","A","158114",956228.96
"05/02/2010",35,"FALSE","27.19","2.784","NA","NA","NA","NA","NA","135.3524608","9.262","B","103681",1230613.5
"05/02/2010",36,"FALSE","45.97","2.545","NA","NA","NA","NA","NA","209.8529663","8.554","A","39910",467546.74
"05/02/2010",37,"FALSE","45.97","2.572","NA","NA","NA","NA","NA","209.8529663","8.554","C","39910",536006.73
"05/02/2010",38,"FALSE","49.47","2.962","NA","NA","NA","NA","NA","126.4420645","13.975","C","39690",358496.14
"05/02/2010",39,"FALSE","44.3","2.572","NA","NA","NA","NA","NA","209.8529663","8.554","A","184109",1230596.8
"05/02/2010",40,"FALSE","14.48","2.788","NA","NA","NA","NA","NA","131.5279032","5.892","A","155083",1001943.8
"05/02/2010",41,"FALSE","30.27","2.58","NA","NA","NA","NA","NA","189.3816974","7.541","A","196321",1086533.18
"05/02/2010",42,"FALSE","54.34","2.962","NA","NA","NA","NA","NA","126.4420645","9.765","C","39690",543384.01
"05/02/2010",43,"FALSE","47.31","2.572","NA","NA","NA","NA","NA","203.0642742","9.521","C","41062",647029.28
"05/02/2010",44,"FALSE","31.53","2.666","NA","NA","NA","NA","NA","126.4420645","8.119","C","39910",281090.95
"05/02/2010",45,"FALSE","27.31","2.784","NA","NA","NA","NA","NA","181.8711898","8.992","B","118221",890689.51
"05/03/2010",1,"FALSE","46.5","2.625","NA","NA","NA","NA","NA","211.3501429","8.106","A","151315",1554806.68
"05/03/2010",2,"FALSE","47.17","2.625","NA","NA","NA","NA","NA","211.0067542","8.324","A","202307",1991013.13
"05/03/2010",3,"FALSE","53.04","2.625","NA","NA","NA","NA","NA","214.6751386","7.368","B","37392",415202.04
"05/03/2010",4,"FALSE","43.49","2.654","NA","NA","NA","NA","NA","126.5782857","8.623","A","205863",1971057.44
"05/03/2010",5,"FALSE","48.89","2.625","NA","NA","NA","NA","NA","211.9071653","6.566","B","34875",288855.71
"05/03/2010",6,"FALSE","49.63","2.625","NA","NA","NA","NA","NA","212.8745193","7.259","A","202505",1601348.82
"05/03/2010",7,"FALSE","35.86","2.62","NA","NA","NA","NA","NA","189.6695049","9.014","B","70713",491419.55
"05/03/2010",8,"FALSE","45.64","2.625","NA","NA","NA","NA","NA","214.7216592","6.299","A","155078",881503.95
"05/03/2010",9,"FALSE","48.43","2.625","NA","NA","NA","NA","NA","214.9054721","6.415","B","125833",507297.88
"05/03/2010",10,"FALSE","55.92","2.877","NA","NA","NA","NA","NA","126.5782857","9.765","B","126512",1987090.09
"05/03/2010",11,"FALSE","53.96","2.625","NA","NA","NA","NA","NA","214.6751386","7.368","A","207499",1426622.65
"05/03/2010",12,"FALSE","53.77","2.987","NA","NA","NA","NA","NA","126.5782857","13.975","B","112238",1077018.27
"05/03/2010",13,"FALSE","40.65","2.681","NA","NA","NA","NA","NA","126.5782857","8.316","A","219622",1939980.43
"05/03/2010",14,"FALSE","37.13","2.777","NA","NA","NA","NA","NA","182.1201566","8.992","A","200898",2237544.75
"05/03/2010",15,"FALSE","31.79","2.919","NA","NA","NA","NA","NA","131.735","8.35","B","123737",605325.43
"05/03/2010",16,"FALSE","27.92","2.62","NA","NA","NA","NA","NA","189.6695049","7.039","B","57197",444181.85
"05/03/2010",17,"FALSE","31.58","2.681","NA","NA","NA","NA","NA","126.5782857","6.548","B","93188",783300.05
"05/03/2010",18,"FALSE","37.17","2.766","NA","NA","NA","NA","NA","131.735","9.202","B","120653",1179738.5
"05/03/2010",19,"FALSE","32.92","2.919","NA","NA","NA","NA","NA","131.735","8.35","A","203819",1495844.57
"05/03/2010",20,"FALSE","31.75","2.777","NA","NA","NA","NA","NA","204.4940734","8.187","A","203742",2119213.72
"05/03/2010",21,"FALSE","48.61","2.625","NA","NA","NA","NA","NA","211.0067542","8.324","B","140167",747444.32
"05/03/2010",22,"FALSE","36.82","2.766","NA","NA","NA","NA","NA","135.5732602","8.283","B","119557",1009201.24
"05/03/2010",23,"FALSE","33.15","2.766","NA","NA","NA","NA","NA","131.735","5.892","B","114533",1311175.93
"05/03/2010",24,"FALSE","36.73","2.919","NA","NA","NA","NA","NA","131.735","8.326","A","203819",1412387.37
"05/03/2010",25,"FALSE","29.45","2.777","NA","NA","NA","NA","NA","204.4940734","8.187","B","128107",665750.06
"05/03/2010",26,"FALSE","28.6","2.766","NA","NA","NA","NA","NA","131.735","8.488","A","152513",1005669.58
"05/03/2010",27,"FALSE","38.07","2.919","NA","NA","NA","NA","NA","135.5732602","8.237","A","204184",1313729.72
"05/03/2010",28,"FALSE","53.77","2.987","NA","NA","NA","NA","NA","126.5782857","13.975","A","206302",1608435.45
"05/03/2010",29,"FALSE","36.82","2.766","NA","NA","NA","NA","NA","131.735","10.064","B","93638",535087.91
"05/03/2010",30,"FALSE","48.61","2.625","NA","NA","NA","NA","NA","211.0067542","8.324","C","42988",472591.07
"05/03/2010",31,"FALSE","48.61","2.625","NA","NA","NA","NA","NA","211.0067542","8.324","A","203750",1384870.51
"05/03/2010",32,"FALSE","37.72","2.62","NA","NA","NA","NA","NA","189.6695049","9.014","A","203007",1066566.74
"05/03/2010",33,"FALSE","59.17","2.877","NA","NA","NA","NA","NA","126.5782857","10.115","A","39690",291484.89
"05/03/2010",34,"FALSE","42.65","2.654","NA","NA","NA","NA","NA","126.5782857","9.521","A","158114",918295.79
"05/03/2010",35,"FALSE","38.07","2.777","NA","NA","NA","NA","NA","135.5732602","9.262","B","103681",1162610.27
"05/03/2010",36,"FALSE","51.33","2.574","NA","NA","NA","NA","NA","210.1092746","8.554","A","39910",480203.43
"05/03/2010",37,"FALSE","51.33","2.625","NA","NA","NA","NA","NA","210.1092746","8.554","C","39910",519255.68
"05/03/2010",38,"FALSE","53.77","2.987","NA","NA","NA","NA","NA","126.5782857","13.975","C","39690",372239.89
"05/03/2010",39,"FALSE","50.93","2.625","NA","NA","NA","NA","NA","210.1092746","8.554","A","184109",1266254.21
"05/03/2010",40,"FALSE","34.78","2.766","NA","NA","NA","NA","NA","131.735","5.892","A","155083",990152.28
"05/03/2010",41,"FALSE","32.49","2.62","NA","NA","NA","NA","NA","189.6695049","7.541","A","196321",1063557.49
"05/03/2010",42,"FALSE","55.92","2.877","NA","NA","NA","NA","NA","126.5782857","9.765","C","39690",554972.42
"05/03/2010",43,"FALSE","52.89","2.625","NA","NA","NA","NA","NA","203.3117653","9.521","C","41062",658600.05
"05/03/2010",44,"FALSE","40.65","2.681","NA","NA","NA","NA","NA","126.5782857","8.119","C","39910",284617.27
"05/03/2010",45,"FALSE","37.13","2.777","NA","NA","NA","NA","NA","182.1201566","8.992","B","118221",777951.22
"05/08/2011",1,"FALSE","91.65","3.684","NA","NA","NA","NA","NA","215.544618","7.962","A","151315",1624383.75
"05/08/2011",2,"FALSE","93.34","3.684","NA","NA","NA","NA","NA","215.1978515","7.852","A","202307",1876704.26
"05/08/2011",3,"FALSE","88.45","3.684","NA","NA","NA","NA","NA","218.9023209","7.567","B","37392",409981.25
"05/08/2011",4,"FALSE","86.09","3.662","NA","NA","NA","NA","NA","129.1846452","5.644","A","205863",2160057.39
"05/08/2011",5,"FALSE","91.07","3.684","NA","NA","NA","NA","NA","216.1071198","6.529","B","34875",317738.56
"05/08/2011",6,"FALSE","91.46","3.684","NA","NA","NA","NA","NA","217.0839894","6.925","A","202505",1601584.57
"05/08/2011",7,"FALSE","55.91","3.554","NA","NA","NA","NA","NA","193.9110133","8.622","B","70713",695392.84
"05/08/2011",8,"FALSE","85.15","3.684","NA","NA","NA","NA","NA","218.9492991","6.425","A","155078",892393.77
"05/08/2011",9,"FALSE","91.52","3.684","NA","NA","NA","NA","NA","219.1349201","6.404","B","125833",554879.67
"05/08/2011",10,"FALSE","89.8","3.803","NA","NA","NA","NA","NA","129.1846452","8.257","B","126512",1886299.98
"05/08/2011",11,"FALSE","90.04","3.684","NA","NA","NA","NA","NA","218.9023209","7.567","A","207499",1403198.94
"05/08/2011",12,"FALSE","90.61","3.803","NA","NA","NA","NA","NA","129.1846452","13.503","B","112238",988712.52
"05/08/2011",13,"FALSE","75.56","3.595","NA","NA","NA","NA","NA","129.1846452","6.877","A","219622",2076231.8
"05/08/2011",14,"FALSE","78.22","3.842","NA","NA","NA","NA","NA","186.3734038","8.625","A","200898",2066020.69
"05/08/2011",15,"FALSE","73.63","4.02","NA","NA","NA","NA","NA","136.0540323","7.806","B","123737",607961.21
"05/08/2011",16,"FALSE","63.96","3.554","NA","NA","NA","NA","NA","193.9110133","6.338","B","57197",592981.33
"05/08/2011",17,"FALSE","65.71","3.595","NA","NA","NA","NA","NA","129.1846452","6.745","B","93188",866184.92
"05/08/2011",18,"FALSE","74.58","3.903","NA","NA","NA","NA","NA","136.0540323","8.89","B","120653",1002806.39
"05/08/2011",19,"FALSE","73.84","4.02","NA","NA","NA","NA","NA","136.0540323","7.806","A","203819",1408968.55
"05/08/2011",20,"FALSE","77.8","3.842","NA","NA","NA","NA","NA","208.719238","7.274","A","203742",2189353.63
"05/08/2011",21,"FALSE","94.22","3.684","NA","NA","NA","NA","NA","215.1978515","7.852","B","140167",783614.89
"05/08/2011",22,"FALSE","75.33","3.903","NA","NA","NA","NA","NA","139.9896486","8.023","B","119557",983232.96
"05/08/2011",23,"FALSE","69.53","3.903","NA","NA","NA","NA","NA","136.0540323","4.584","B","114533",1416344.68
"05/08/2011",24,"FALSE","74.64","4.02","NA","NA","NA","NA","NA","136.0540323","8.358","A","203819",1417616.81
"05/08/2011",25,"FALSE","74","3.842","NA","NA","NA","NA","NA","208.719238","7.274","B","128107",679706.01
"05/08/2011",26,"FALSE","63.16","3.903","NA","NA","NA","NA","NA","136.0540323","7.767","A","152513",1107552.43
"05/08/2011",27,"FALSE","78.14","4.02","NA","NA","NA","NA","NA","139.9896486","7.85","A","204184",1747289.53
"05/08/2011",28,"FALSE","90.61","3.803","NA","NA","NA","NA","NA","129.1846452","13.503","A","206302",1523870.89
"05/08/2011",29,"FALSE","75.33","3.903","NA","NA","NA","NA","NA","136.0540323","9.863","B","93638",503486.37
"05/08/2011",30,"FALSE","94.22","3.684","NA","NA","NA","NA","NA","215.1978515","7.852","C","42988",431798.64
"05/08/2011",31,"FALSE","94.22","3.684","NA","NA","NA","NA","NA","215.1978515","7.852","A","203750",1428993.33
"05/08/2011",32,"FALSE","74.83","3.554","NA","NA","NA","NA","NA","193.9110133","8.622","A","203007",1201694.14
"05/08/2011",33,"FALSE","96.93","3.803","NA","NA","NA","NA","NA","129.1846452","8.442","A","39690",242456.39
"05/08/2011",34,"FALSE","76.71","3.662","NA","NA","NA","NA","NA","129.1846452","10.641","A","158114",942236.45
"05/08/2011",35,"FALSE","78.14","3.842","NA","NA","NA","NA","NA","139.9896486","8.684","B","103681",826820.71
"05/08/2011",36,"FALSE","86.71","3.652","NA","NA","NA","NA","NA","214.2972939","8.177","A","39910",381017.75
"05/08/2011",37,"FALSE","86.71","3.684","NA","NA","NA","NA","NA","214.2972939","8.177","C","39910",510787.46
"05/08/2011",38,"FALSE","90.61","3.803","NA","NA","NA","NA","NA","129.1846452","13.503","C","39690",437631.44
"05/08/2011",39,"FALSE","87.73","3.684","NA","NA","NA","NA","NA","214.2972939","8.177","A","184109",1518790.89
"05/08/2011",40,"FALSE","68.1","3.903","NA","NA","NA","NA","NA","136.0540323","4.584","A","155083",1063818.2
"05/08/2011",41,"FALSE","72.19","3.554","NA","NA","NA","NA","NA","193.9110133","6.901","A","196321",1402233.69
"05/08/2011",42,"FALSE","89.8","3.803","NA","NA","NA","NA","NA","129.1846452","8.257","C","39690",572603.33
"05/08/2011",43,"FALSE","87.47","3.684","NA","NA","NA","NA","NA","207.3732949","10.641","C","41062",605956.59
"05/08/2011",44,"FALSE","75.56","3.595","NA","NA","NA","NA","NA","129.1846452","6.56","C","39910",298080.45
"05/08/2011",45,"FALSE","78.22","3.842","NA","NA","NA","NA","NA","186.3734038","8.625","B","118221",765996.92
"05/10/2012",1,"FALSE","68.55","3.617","8077.89","NA","18.22","3617.43","3626.14","223.1814772","6.573","A","151315",1670785.97
"05/10/2012",2,"FALSE","70.27","3.617","6037.76","NA","10.04","3027.37","3853.4","222.8159296","6.17","A","202307",1998321.04
"05/10/2012",3,"FALSE","72.74","3.617","1750.8","NA","3.01","480.24","646.82","226.7210356","6.034","B","37392",443557.65
"05/10/2012",4,"FALSE","63.07","3.62","5918.34","NA","126.57","3674.49","6807.07","131.0756667","3.879","A","205863",2209835.43
"05/10/2012",5,"FALSE","71.17","3.617","2048.94","NA","6.02","1121.58","2070.87","223.7744444","5.422","B","34875",343048.29
"05/10/2012",6,"FALSE","70.84","3.617","9663.09","NA","40.93","3720","5941.24","224.804222","5.329","A","202505",1518177.71
"05/10/2012",7,"FALSE","48.43","3.779","2955.56","NA","9.9","2240.78","1324.84","198.8221322","7.557","B","70713",505830.56
"05/10/2012",8,"FALSE","61.41","3.617","3709.42","NA","20.04","1332.17","2156.75","226.7705581","5.124","A","155078",976436.02
"05/10/2012",9,"FALSE","66.61","3.617","2657.57","NA","3.01","1107.79","1560.55","226.9662325","4.954","B","125833",606755.3
"05/10/2012",10,"FALSE","80.88","4.132","8975.95","NA","46.24","9546.75","7186.77","131.0756667","6.943","B","126512",1758971.38
"05/10/2012",11,"FALSE","73.37","3.617","5635.1","NA","27.94","1754.56","5473.9","226.7210356","6.034","A","207499",1422794.26
"05/10/2012",12,"FALSE","81.61","3.966","8953.66","NA","44.83","7731.09","3269.62","131.0756667","10.199","B","112238",979825.92
"05/10/2012",13,"FALSE","61.79","3.815","6607.14","NA","50.6","3943.91","7700.91","131.0756667","5.621","A","219622",2041918.74
"05/10/2012",14,"FALSE","64.89","3.985","9219.05","NA","12.04","3592","3300.66","192.1704115","8.667","A","200898",1687592.16
"05/10/2012",15,"FALSE","59.57","4.151","2337.37","NA","6.22","1443.89","1892.94","138.8256","7.992","B","123737",573498.64
"05/10/2012",16,"FALSE","50.46","3.779","2228.83","NA","23.32","1534.31","4451.29","198.8221322","5.847","B","57197",471281.68
"05/10/2012",17,"FALSE","52.81","3.815","3029.6","NA","NA","2246.04","3033.47","131.0756667","5.527","B","93188",952609.17
"05/10/2012",18,"FALSE","59.68","4.027","6366.36","NA","27.33","3667.31","3573.44","138.8256","8.243","B","120653",1092204.79
"05/10/2012",19,"FALSE","59.86","4.151","6971.59","NA","10.96","3640.93","3827.33","138.8256","7.992","A","203819",1408016.1
"05/10/2012",20,"FALSE","60.77","3.985","5800.66","NA","33.68","4286.15","3224.25","215.9258865","7.293","A","203742",2246411.89
"05/10/2012",21,"FALSE","70.28","3.617","7818.46","NA","21.03","4198.54","4532.58","222.8159296","6.17","B","140167",651768.91
"05/10/2012",22,"FALSE","62.09","4.027","5294.37","NA","4.25","1447.19","3652.84","142.8516833","7.543","B","119557",1009887.36
"05/10/2012",23,"FALSE","56.65","4.027","5347.45","NA","6.73","2506.49","3127.25","138.8256","4.145","B","114533",1464616.59
"05/10/2012",24,"FALSE","60.35","4.151","10349","NA","16.05","5824.86","2770.76","138.8256","8.693","A","203819",1416720.54
"05/10/2012",25,"FALSE","57.58","3.985","5884.18","NA","3.27","3357.56","1343.85","215.9258865","7.293","B","128107",699536.73
"05/10/2012",26,"FALSE","54.07","4.027","3140.4","NA","3.24","1333.43","3283.83","138.8256","7.138","A","152513",1095504.26
"05/10/2012",27,"FALSE","64.5","4.151","16670.04","NA","40.02","5385.32","6733.38","142.8516833","8","A","204184",1591816.88
"05/10/2012",28,"FALSE","81.61","3.966","4436.17","NA","28.91","6563.84","8417.76","131.0756667","10.199","A","206302",1462941.03
"05/10/2012",29,"FALSE","62.09","4.027","4727.88","NA","9.12","676.3","1904.05","138.8256","9.151","B","93638",520632.8
"05/10/2012",30,"FALSE","70.28","3.617","NA","NA","3.02","NA","755.8","222.8159296","6.17","C","42988",446751.45
"05/10/2012",31,"FALSE","70.28","3.617","3155.26","NA","25.01","4822.44","7109.64","222.8159296","6.17","A","203750",1363365.05
"05/10/2012",32,"FALSE","55.34","3.779","4879.58","NA","27.93","2641.24","5393.9","198.8221322","7.557","A","203007",1202775.24
"05/10/2012",33,"FALSE","85.18","4.132","433.79","NA","NA","NA","1160.27","131.0756667","6.895","A","39690",265444.9
"05/10/2012",34,"FALSE","65.41","3.62","2716.1","NA","6.03","1648.8","3539.71","131.0756667","8.839","A","158114",968896.68
"05/10/2012",35,"FALSE","64.5","3.985","6855.08","NA","3.66","2468.47","2737.33","142.8516833","8.665","B","103681",866064.4
"05/10/2012",36,"FALSE","73.57","3.611","211.09","NA","NA","NA","1007.44","221.8533396","6.228","A","39910",277137.86
"05/10/2012",37,"FALSE","73.57","3.617","126.94","NA","2.02","NA","1451.99","221.8533396","6.228","C","39910",546122.37
"05/10/2012",38,"FALSE","81.61","3.966","266.02","NA","6","NA","1830.67","131.0756667","10.199","C","39690",458479.01
"05/10/2012",39,"FALSE","72.05","3.617","6657.7","NA","47.01","5234.34","6313.88","221.8533396","6.228","A","184109",1574408.67
"05/10/2012",40,"FALSE","57.21","4.027","4298.34","NA","12.03","1754.05","2273.79","138.8256","4.145","A","155083",1069112
"05/10/2012",41,"FALSE","50.14","3.779","6094.23","NA","33.94","2887.65","3853.33","198.8221322","6.195","A","196321",1400160.95
"05/10/2012",42,"FALSE","80.88","4.132","479.07","NA","6","10.64","2565.13","131.0756667","6.943","C","39690",593162.53
"05/10/2012",43,"FALSE","74.09","3.617","183.84","NA","0.01","NA","3093.39","214.4912667","8.839","C","41062",642614.89
"05/10/2012",44,"FALSE","61.79","3.815","417.9","NA","0.02","NA","496.52","131.0756667","5.217","C","39910",337390.44
"05/10/2012",45,"FALSE","64.89","3.985","5046.74","NA","18.82","2253.43","2340.01","192.1704115","8.667","B","118221",733455.07
"05/11/2010",1,"FALSE","58.74","2.689","NA","NA","NA","NA","NA","211.9563939","7.838","A","151315",1551659.28
"05/11/2010",2,"FALSE","57.85","2.689","NA","NA","NA","NA","NA","211.6135053","8.163","A","202307",1939061.41
"05/11/2010",3,"FALSE","62.94","2.689","NA","NA","NA","NA","NA","215.2765472","7.564","B","37392",423175.56
"05/11/2010",4,"FALSE","51.6","2.699","NA","NA","NA","NA","NA","126.4912903","7.127","A","205863",2013115.79
"05/11/2010",5,"FALSE","58.88","2.689","NA","NA","NA","NA","NA","212.5126051","6.768","B","34875",325310.3
"05/11/2010",6,"FALSE","59.9","2.689","NA","NA","NA","NA","NA","213.4785503","7.007","A","202505",1505442.15
"05/11/2010",7,"FALSE","49.44","2.729","NA","NA","NA","NA","NA","190.9964377","9.137","B","70713",480512.44
"05/11/2010",8,"FALSE","55.76","2.689","NA","NA","NA","NA","NA","215.323","6.433","A","155078",927266.34
"05/11/2010",9,"FALSE","58.69","2.689","NA","NA","NA","NA","NA","215.5065452","6.56","B","125833",517869.97
"05/11/2010",10,"FALSE","71.04","3.009","NA","NA","NA","NA","NA","126.4912903","9.003","B","126512",1832211.96
"05/11/2010",11,"FALSE","64.41","2.689","NA","NA","NA","NA","NA","215.2765472","7.564","A","207499",1332759.13
"05/11/2010",12,"FALSE","65.49","3.129","NA","NA","NA","NA","NA","126.4912903","14.313","B","112238",929690.71
"05/11/2010",13,"FALSE","49.96","2.831","NA","NA","NA","NA","NA","126.4912903","7.795","A","219622",1854967.66
"05/11/2010",14,"FALSE","45.65","2.917","NA","NA","NA","NA","NA","182.9463648","8.724","A","200898",2078417.47
"05/11/2010",15,"FALSE","40.29","3.049","NA","NA","NA","NA","NA","132.9245806","8.067","B","123737",612987.64
"05/11/2010",16,"FALSE","39.94","2.729","NA","NA","NA","NA","NA","190.9964377","6.986","B","57197",446905.02
"05/11/2010",17,"FALSE","42.54","2.831","NA","NA","NA","NA","NA","126.4912903","6.885","B","93188",818434.49
"05/11/2010",18,"FALSE","42.05","2.938","NA","NA","NA","NA","NA","132.9245806","9.331","B","120653",1089530.94
"05/11/2010",19,"FALSE","41.78","3.049","NA","NA","NA","NA","NA","132.9245806","8.067","A","203819",1435379.25
"05/11/2010",20,"FALSE","42.78","2.917","NA","NA","NA","NA","NA","205.160837","7.484","A","203742",2184316.64
"05/11/2010",21,"FALSE","58.71","2.689","NA","NA","NA","NA","NA","211.6135053","8.163","B","140167",719888.76
"05/11/2010",22,"FALSE","44.34","2.938","NA","NA","NA","NA","NA","136.7862258","8.572","B","119557",1006888.16
"05/11/2010",23,"FALSE","36.6","2.938","NA","NA","NA","NA","NA","132.9245806","5.287","B","114533",1203119.96
"05/11/2010",24,"FALSE","42.2","3.049","NA","NA","NA","NA","NA","132.9245806","8.275","A","203819",1285358.01
"05/11/2010",25,"FALSE","38.8","2.917","NA","NA","NA","NA","NA","205.160837","7.484","B","128107",696314.53
"05/11/2010",26,"FALSE","30.51","2.938","NA","NA","NA","NA","NA","132.9245806","8.149","A","152513",970224.51
"05/11/2010",27,"FALSE","45.91","3.049","NA","NA","NA","NA","NA","136.7862258","8.021","A","204184",1686010.02
"05/11/2010",28,"FALSE","65.49","3.129","NA","NA","NA","NA","NA","126.4912903","14.313","A","206302",1501663.26
"05/11/2010",29,"FALSE","44.34","2.938","NA","NA","NA","NA","NA","132.9245806","10.524","B","93638",521002.97
"05/11/2010",30,"FALSE","58.71","2.689","NA","NA","NA","NA","NA","211.6135053","8.163","C","42988",484661.87
"05/11/2010",31,"FALSE","58.71","2.689","NA","NA","NA","NA","NA","211.6135053","8.163","A","203750",1324455.72
"05/11/2010",32,"FALSE","49.2","2.729","NA","NA","NA","NA","NA","190.9964377","9.137","A","203007",1063056.21
"05/11/2010",33,"FALSE","74.23","3.009","NA","NA","NA","NA","NA","126.4912903","9.265","A","39690",246124.61
"05/11/2010",34,"FALSE","52.43","2.699","NA","NA","NA","NA","NA","126.4912903","10.21","A","158114",972292.31
"05/11/2010",35,"FALSE","45.91","2.917","NA","NA","NA","NA","NA","136.7862258","8.763","B","103681",843755.12
"05/11/2010",36,"FALSE","62.72","2.655","NA","NA","NA","NA","NA","210.7202444","8.476","A","39910",405860.37
"05/11/2010",37,"FALSE","62.72","2.689","NA","NA","NA","NA","NA","210.7202444","8.476","C","39910",539683.42
"05/11/2010",38,"FALSE","65.49","3.129","NA","NA","NA","NA","NA","126.4912903","14.313","C","39690",380870.09
"05/11/2010",39,"FALSE","61.62","2.689","NA","NA","NA","NA","NA","210.7202444","8.476","A","184109",1293707.19
"05/11/2010",40,"FALSE","36.45","2.938","NA","NA","NA","NA","NA","132.9245806","5.287","A","155083",968270.66
"05/11/2010",41,"FALSE","46.74","2.729","NA","NA","NA","NA","NA","190.9964377","7.508","A","196321",1163878.49
"05/11/2010",42,"FALSE","71.04","3.009","NA","NA","NA","NA","NA","126.4912903","9.003","C","39690",565390.4
"05/11/2010",43,"FALSE","62.52","2.689","NA","NA","NA","NA","NA","203.8713871","10.21","C","41062",605960.2
"05/11/2010",44,"FALSE","49.96","2.831","NA","NA","NA","NA","NA","126.4912903","7.61","C","39910",270516.84
"05/11/2010",45,"FALSE","45.65","2.917","NA","NA","NA","NA","NA","182.9463648","8.724","B","118221",764014.06
"06/01/2012",1,"FALSE","49.01","3.157","6277.39","21813.16","143.1","1450.13","8483","219.7142581","7.348","A","151315",1550369.92
"06/01/2012",2,"FALSE","46.75","3.157","5886.72","37454.29","121.16","2388.92","7103.97","219.355063","7.057","A","202307",1799520.14
"06/01/2012",3,"FALSE","52.42","3.157","3824.22","9389.98","15","415.36","1476.85","223.1923049","6.833","B","37392",398178.21
"06/01/2012",4,"FALSE","38.64","3.158","7857.71","38677.72","234","863.22","8682.95","130.1575161","4.607","A","205863",2047766.07
"06/01/2012",5,"FALSE","50.21","3.157","4602.39","6733.6","35.03","621.64","3507.24","220.2969205","5.943","B","34875",312078.71
"06/01/2012",6,"FALSE","50.82","3.157","3220.17","32056.43","108.24","985.76","6650.63","221.3088023","6.132","A","202505",1395339.71
"06/01/2012",7,"FALSE","18.67","3.095","2373.44","11519.36","7.26","162.72","4504.47","196.5458309","8.256","B","70713",713117.66
"06/01/2012",8,"FALSE","43.47","3.157","3093.39","26001.46","96.35","500.91","4468.63","223.2409668","5.825","A","155078",872113.23
"06/01/2012",9,"FALSE","47.54","3.157","3597.08","6203.76","11.2","3743.55","1912.75","223.4332408","5.667","B","125833",519585.67
"06/01/2012",10,"FALSE","59.85","3.443","7737.75","38456.09","39.72","305.2","5408.08","130.1575161","7.545","B","126512",1683401.78
"06/01/2012",11,"FALSE","54.44","3.157","5107.29","32305.3","144.66","530.55","6004.19","223.1923049","6.833","A","207499",1283885.55
"06/01/2012",12,"FALSE","50.43","3.599","11181.59","33829.84","36.96","624.05","10152.27","130.1575161","12.187","B","112238",945823.65
"06/01/2012",13,"FALSE","33.8","3.08","6809.96","37106.52","179.77","1922.55","7481.58","130.1575161","6.104","A","219622",1865752.78
"06/01/2012",14,"FALSE","35.88","3.422","10428.95","39234.09","839.74","981.17","15911.56","189.1940558","8.424","A","200898",1859144.96
"06/01/2012",15,"FALSE","30.24","3.585","5597.99","17413.82","18.8","646.2","3098.77","136.698129","7.943","B","123737",516087.65
"06/01/2012",16,"FALSE","26.49","3.095","443.59","5524.49","15.7","35.25","3296.96","196.5458309","6.162","B","57197",564538.07
"06/01/2012",17,"FALSE","27.64","3.08","5185.45","12090.5","33.9","1490.06","4832.68","130.1575161","6.403","B","93188",1198104.22
"06/01/2012",18,"FALSE","31.27","3.439","6196.77","43731.43","128.45","1653.17","8527.2","136.698129","8.075","B","120653",977286.07
"06/01/2012",19,"FALSE","31.84","3.585","9970.68","26073.98","233.88","1552.93","10335.05","136.698129","7.943","A","203819",1266570.4
"06/01/2012",20,"FALSE","33.42","3.422","9273.46","45971.43","207.6","1365.38","5460.86","212.5711125","6.961","A","203742",1964701.94
"06/01/2012",21,"FALSE","48.1","3.157","2211.62","28369.34","7.74","753.62","3371.85","219.355063","7.057","B","140167",640181.86
"06/01/2012",22,"FALSE","34.61","3.439","5803.25","34453.8","22.94","1777.64","8239.01","140.6461359","7.503","B","119557",895358.2
"06/01/2012",23,"FALSE","24.29","3.439","4230.07","34854.95","38.18","2408.34","3931.61","136.698129","4.261","B","114533",1150662.55
"06/01/2012",24,"FALSE","32.86","3.585","7325.68","25367.9","203.51","1745.2","3261.35","136.698129","8.659","A","203819",1251581.89
"06/01/2012",25,"FALSE","30.23","3.422","8642.2","26833.97","25.94","1092.98","3714.33","212.5711125","6.961","B","128107",636419.12
"06/01/2012",26,"FALSE","22.94","3.439","3352.77","17442.27","117.1","468.31","6344.32","136.698129","7.467","A","152513",971557.62
"06/01/2012",27,"FALSE","35.8","3.585","9235.59","29675.22","526.36","2399.37","6290.52","140.6461359","8.009","A","204184",1535287.4
"06/01/2012",28,"FALSE","50.43","3.599","5155.86","19549.51","218.29","636.73","5218.5","130.1575161","12.187","A","206302",1466046.07
